row_id,icd9_code,short_title,long_title
6759,65260,Mult gest malpresen-unsp,"Multiple gestation with malpresentation of one fetus or more, unspecified as to episode of care or not applicable"
6760,65261,Mult gest malpres-deliv,"Multiple gestation with malpresentation of one fetus or more, delivered, with or without mention of antepartum condition"
6761,65263,Mult ges malpres-antepar,"Multiple gestation with malpresentation of one fetus or more, antepartum condtion or complication"
6762,65270,Prolapsed arm-unspec,"Prolapsed arm of fetus, unspecified as to episode of care or not applicable"
6763,65271,Prolapsed arm-delivered,"Prolapsed arm of fetus, delivered, with or without mention of antepartum condition"
6764,65273,Prolapsed arm-antepart,"Prolapsed arm of fetus, antepartum condition or complication"
6765,65280,Malposition NEC-unspec,"Other specified malposition or malpresentation, unspecified as to episode of care or not applicable"
6766,65281,Malposition NEC-deliver,"Other specified malposition or malpresentation, delivered, with or without mention of antepartum condition"
6767,65283,Malposition NEC-antepart,"Other specified malposition or malpresentation, antepartum condition or complication"
6768,65290,Malposition NOS-unspec,"Unspecified malposition or malpresentation, unspecified as to episode of care or not applicable"
6769,65291,Malposition NOS-deliver,"Unspecified malposition or malpresentation, delivered, with or without mention of antepartum condition"
6770,65293,Malposition NOS-antepart,"Unspecified malposition or malpresentation, antepartum condition or complication"
6771,65300,Pelvic deform NOS-unspec,"Major abnormality of bony pelvis, not further specified, unspecified as to episode of care or not applicable"
6772,65301,Pelvic deform NOS-deliv,"Major abnormality of bony pelvis, not further specified, delivered, with or without mention of antepartum condition"
6773,65303,Pelv deform NOS-antepart,"Major abnormality of bony pelvis, not further specified, antepartum condition or complication"
6774,65310,Contract pelv NOS-unspec,"Generally contracted pelvis, unspecified as to episode of care or not applicable"
6775,65311,Contract pelv NOS-deliv,"Generally contracted pelvis, delivered, with or without mention of antepartum condition"
6776,65313,Contrac pelv NOS-antepar,"Generally contracted pelvis, antepartum condition or complication"
6777,65320,Inlet contraction-unspec,"Inlet contraction of pelvis, unspecified as to episode of care or not applicable"
6778,65321,Inlet contraction-deliv,"Inlet contraction of pelvis, delivered, with or without mention of antepartum condition"
6779,65323,Inlet contract-antepart,"Inlet contraction of pelvis, antepartum condition or complication"
6780,65330,Outlet contraction-unsp,"Outlet contraction of pelvis, unspecified as to episode of care or not applicable"
6781,65331,Outlet contraction-deliv,"Outlet contraction of pelvis, delivered, with or without mention of antepartum condition"
6782,65333,Outlet contract-antepart,"Outlet contraction of pelvis, antepartum condition or complication"
6783,65340,Fetopelv disprop-unspec,"Fetopelvic disproportion, unspecified as to episode of care or not applicable"
6784,65341,Fetopelv dispropor-deliv,"Fetopelvic disproportion, delivered, with or without mention of antepartum condition"
6785,65343,Fetopel disprop-antepart,"Fetopelvic disproportion, antepartum condition or complication"
6786,65350,Fetal disprop NOS-unspec,"Unusually large fetus causing disproportion, unspecified as to episode of care or not applicable"
6787,65351,Fetal disprop NOS-deliv,"Unusually large fetus causing disproportion, delivered, with or without mention of antepartum condition"
6788,65353,Fetal dispro NOS-antepar,"Unusually large fetus causing disproportion, antepartum condition or complication"
6789,65360,Hydrocephal fetus-unspec,"Hydrocephalic fetus causing disproportion, unspecified as to episode of care or not applicable"
6790,65361,Hydroceph fetus-deliver,"Hydrocephalic fetus causing disproportion, delivered, with or without mention of antepartum condition"
6791,65363,Hydroceph fetus-antepart,"Hydrocephalic fetus causing disproportion, antepartum condition or complication"
6792,65370,Oth abn fet disprop-unsp,"Other fetal abnormality causing disproportion, unspecified as to episode of care or not applicable"
6793,65371,Oth abn fet dispro-deliv,"Other fetal abnormality causing disproportion, delivered, with or without mention of antepartum condition"
6794,65373,Oth abn fet dispro-antep,"Other fetal abnormality causing disproportion, antepartum condition or complication"
6795,65380,Disproportion NEC-unspec,"Disproportion of other origin, unspecified as to episode of care or not applicable"
6796,65381,Disproportion NEC-deliv,"Disproportion of other origin, delivered, with or without mention of antepartum condition"
6797,65383,Dispropor NEC-antepartum,"Disproportion of other origin, antepartum condition or complication"
6798,65390,Disproportion NOS-unspec,"Unspecified disproportion, unspecified as to episode of care or not applicable"
6799,65391,Disproportion NOS-deliv,"Unspecified disproportion, delivered, with or without mention of antepartum condition"
6800,65393,Dispropor NOS-antepartum,"Unspecified disproportion, antepartum condition or complication"
6801,65400,Cong abn uter preg-unsp,"Congenital abnormalities of uterus, unspecified as to episode of care or not applicable"
6802,65401,Congen abn uterus-deliv,"Congenital abnormalities of uterus, delivered, with or without mention of antepartum condition"
6803,65402,Cong abn uter-del w p/p,"Congenital abnormalities of uterus, delivered, with mention of postpartum complication"
6804,65403,Congen abn uter-antepart,"Congenital abnormalities of uterus, antepartum condition or complication"
6805,65404,Congen abn uter-postpart,"Congenital abnormalities of uterus, postpartum condition or complication"
6806,65410,Uter tumor in preg-unsp,"Tumors of body of uterus, unspecified as to episode of care or not applicable"
6807,65411,Uterine tumor-delivered,"Tumors of body of uterus, delivered, with or without mention of antepartum condition"
6808,65412,Uterine tumor-del w p/p,"Tumors of body of uterus, delivered, with mention of postpartum complication"
6809,65413,Uterine tumor-antepartum,"Tumors of body of uterus, antepartum condition or complication"
6810,65414,Uterine tumor-postpartum,"Tumors of body of uterus, postpartum condition or complication"
6811,65420,Prev c-delivery unspec,"Previous cesarean delivery, unspecified as to episode of care or not applicable"
6812,65421,Prev c-delivery-delivrd,"Previous cesarean delivery, delivered, with or without mention of antepartum condition"
6813,65423,Prev c-delivery-antepart,"Previous cesarean delivery, antepartum condition or complication"
6814,65430,Retrovert uterus-unspec,"Retroverted and incarcerated gravid uterus, unspecified as to episode of care or not applicable"
6815,65431,Retrovert uterus-deliver,"Retroverted and incarcerated gravid uterus, delivered, with mention of antepartum condition"
6816,65432,Retrovert uter-del w p/p,"Retroverted and incarcerated gravid uterus, delivered, with mention of postpartum complication"
6817,65433,Retrovert uter-antepart,"Retroverted and incarcerated gravid uterus, antepartum condition or complication"
6818,65434,Retrovert uter-postpart,"Retroverted and incarcerated gravid uterus, postpartum condition or complication"
6819,65440,Abn grav uterus NEC-unsp,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, unspecified as to episode of care or not applicable"
6820,65441,Abn uterus NEC-delivered,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with or without mention of antepartum condition"
6821,65442,Abn uterus NEC-del w p/p,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, delivered, with mention of postpartum complication"
6822,65443,Abn uterus NEC-antepart,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, antepartum condition or complication"
6823,65444,Abn uterus NEC-postpart,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, postpartum condition or complication"
6824,65450,Cerv incompet preg-unsp,"Cervical incompetence, unspecified as to episode of care or not applicable"
6825,65451,Cervical incompet-deliv,"Cervical incompetence, delivered, with or without mention of antepartum condition"
6826,65452,Cerv incompet-del w p/p,"Cervical incompetence, delivered, with mention of postpartum complication"
6827,65453,Cerv incompet-antepartum,"Cervical incompetence, antepartum condition or complication"
6828,65454,Cerv incompet-postpartum,"Cervical incompetence, postpartum condition or complication"
6829,65460,Abn cervix NEC preg-unsp,"Other congenital or acquired abnormality of cervix, unspecified as to episode of care or not applicable"
6830,65461,Abn cervix NEC-delivered,"Other congenital or acquired abnormality of cervix, delivered, with or without mention of antepartum condition"
6831,65462,Abn cervix NEC-del w p/p,"Other congenital or acquired abnormality of cervix, delivered, with mention of postpartum complication"
6832,65463,Abn cervix NEC-antepart,"Other congenital or acquired abnormality of cervix, antepartum condition or complication"
6833,65464,Abn cervix NEC-postpart,"Other congenital or acquired abnormality of cervix, postpartum condition or complication"
6834,65470,Abn vagina in preg-unsp,"Congenital or acquired abnormality of vagina, unspecified as to episode of care or not applicable"
6835,65471,Abnorm vagina-delivered,"Congenital or acquired abnormality of vagina, delivered, with or without mention of antepartum condition"
6836,65472,Abnorm vagina-del w p/p,"Congenital or acquired abnormality of vagina, delivered, with mention of postpartum complication"
6837,65473,Abnorm vagina-antepartum,"Congenital or acquired abnormality of vagina, antepartum condition or complication"
6838,65474,Abnorm vagina-postpartum,"Congenital or acquired abnormality of vagina, postpartum condition or complication"
6839,65480,Abn vulva in preg-unspec,"Congenital or acquired abnormality of vulva, unspecified as to episode of care or not applicable"
6840,65481,Abnormal vulva-delivered,"Congenital or acquired abnormality of vulva, delivered, with or without mention of antepartum condition"
6841,65482,Abnormal vulva-del w p/p,"Congenital or acquired abnormality of vulva, delivered, with mention of postpartum complication"
6842,65483,Abnormal vulva-antepart,"Congenital or acquired abnormality of vulva, antepartum condition or complication"
6843,65484,Abnormal vulva-postpart,"Congenital or acquired abnormality of vulva, postpartum condition or complication"
