row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
9982,45674,Bicarb  250meq/250cc,,carevue,inputevents_cv,Free Form Intake,,,
9983,45675,Nutramigen 28,,carevue,inputevents_cv,Free Form Intake,,,
9984,45676,IVF from metrowest,,carevue,inputevents_cv,Free Form Intake,,,
9985,45677,Special Care 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
9986,45678,SC 26,,carevue,inputevents_cv,Free Form Intake,,,
9988,45680,SSC 28 NG,,carevue,inputevents_cv,Free Form Intake,,,
9989,45681,SSC 30 NG,,carevue,inputevents_cv,Free Form Intake,,,
9990,45682,bladder pressure in,,carevue,inputevents_cv,Free Form Intake,,,
9991,45683,SC 30,,carevue,inputevents_cv,Free Form Intake,,,
9992,45684,SC 28,,carevue,inputevents_cv,Free Form Intake,,,
9993,45685,SC30,,carevue,inputevents_cv,Free Form Intake,,,
9994,45686,SimSC 28,,carevue,inputevents_cv,,,,
9995,45687,FLOLAN INFUSION,,carevue,inputevents_cv,Free Form Intake,,,
9996,45688,NaAcetate+H2O+ Hep,,carevue,inputevents_cv,Free Form Intake,,,
9997,45689,sc 28,,carevue,inputevents_cv,Free Form Intake,,,
9998,45690,NA ACETATE+HEP+H2O,,carevue,inputevents_cv,Free Form Intake,,,
9999,45691,REPLETE W/ FIBER,,carevue,inputevents_cv,Free Form Intake,,,
10000,45692,D10W-4meqKCL-repogle,,carevue,inputevents_cv,Free Form Intake,,,
10001,45693,Sim SC 28 PO,,carevue,inputevents_cv,Free Form Intake,,,
10002,45694,CA GLUCONATE 40GM,,carevue,inputevents_cv,Free Form Intake,,,
10005,45699,ca gluconate,,carevue,inputevents_cv,Free Form Intake,,,
10006,45701,pulmonary nutren,,carevue,inputevents_cv,Free Form Intake,,,
10007,45702,R. pleural tap,,carevue,outputevents,,,,
10008,45704,Repogle Output,,carevue,outputevents,,,,
10010,45708,SC26cals,,carevue,inputevents_cv,Free Form Intake,,,
10011,45709,Golytley,,carevue,inputevents_cv,Free Form Intake,,,
10012,45710,1/2 Nutren Pulmonary,,carevue,inputevents_cv,Free Form Intake,,,
10014,45713,OR Fluid,,carevue,inputevents_cv,Free Form Intake,,,
10015,45716,REPLETE TF,,carevue,inputevents_cv,Free Form Intake,,,
10016,45718,sc30,,carevue,inputevents_cv,Free Form Intake,,,
10017,45719,SC 26 pg,,carevue,inputevents_cv,Free Form Intake,,,
10018,45721,SSC 30 pg,,carevue,inputevents_cv,Free Form Intake,,,
10019,45722,SC 26cals,,carevue,inputevents_cv,Free Form Intake,,,
10020,45724,SC 26 PG,,carevue,inputevents_cv,Free Form Intake,,,
10021,45725,SC 26 PO,,carevue,inputevents_cv,Free Form Intake,,,
10022,45727,left arm,,carevue,inputevents_cv,,,,
10023,45728,right arm,,carevue,inputevents_cv,,,,
10024,45730,Nutramigen22 PG,,carevue,inputevents_cv,Free Form Intake,,,
10025,45732,HD off,,carevue,inputevents_cv,,,,
10026,45734,Farr 10 iv intake,,carevue,inputevents_cv,Free Form Intake,,,
10027,45735,Farr 10 po intake,,carevue,inputevents_cv,Free Form Intake,,,
10028,45737,Nut 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
10029,45738,Nut 26 PO,,carevue,inputevents_cv,Free Form Intake,,,
10030,45740,Farr 10 JP Drainage,,carevue,outputevents,,,,
10031,45742,Abd wound drains,,carevue,outputevents,,,,
10032,45744,SC28,,carevue,inputevents_cv,Free Form Intake,,,
10033,45745,Sp Care 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
10034,45747,floor po intake,,carevue,inputevents_cv,Free Form Intake,,,
10035,45748,Neosure 22cal NG,,carevue,inputevents_cv,Free Form Intake,,,
10036,45750,out pt intake +prbc,,carevue,outputevents,Free Form Intake,,,
10037,45751,iv fluids on floor.,,carevue,inputevents_cv,Free Form Intake,,,
10039,45754,PN D8.5,,carevue,inputevents_cv,Free Form Intake,,,
10040,45756,Golytely,,carevue,inputevents_cv,Free Form Intake,,,
10041,45757,"SC26,NG",,carevue,inputevents_cv,Free Form Intake,,,
10042,45759,"SC26,PO",,carevue,inputevents_cv,Free Form Intake,,,
10043,45760,BM24 w/neosure NG,,carevue,outputevents,Free Form Intake,,,
10044,45762,sodium phos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
10045,45764,METHADONE,,carevue,inputevents_cv,Free Form Intake,,,
10046,45765,Sodium phos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
10047,45766,"SC26+BP, NG",,carevue,inputevents_cv,Free Form Intake,,,
10048,45768,SC 28 PO,,carevue,inputevents_cv,Free Form Intake,,,
10049,45770,SSC30 PG,,carevue,inputevents_cv,Free Form Intake,,,
10050,45771,SC30 NG,,carevue,inputevents_cv,Free Form Intake,,,
10051,45773,SC28 ng,,carevue,inputevents_cv,Free Form Intake,,,
10052,45774,SC28 po,,carevue,inputevents_cv,Free Form Intake,,,
10053,45776,D5w 150meq bicab,,carevue,inputevents_cv,Free Form Intake,,,
10054,45777,2/3Str Replete/Fiber,,carevue,inputevents_cv,Free Form Intake,,,
10055,45778,JP flush,,carevue,outputevents,Free Form Intake,,,
10056,45780,kcl - 10meq/100ml,,carevue,inputevents_cv,Free Form Intake,,,
10057,45781,Sc26 po,,carevue,inputevents_cv,Free Form Intake,,,
10058,45783,SPC28,,carevue,inputevents_cv,Free Form Intake,,,
10059,45784,Neocate 26 pg,,carevue,inputevents_cv,Free Form Intake,,,
10060,45786,outpt uo,,carevue,outputevents,,,,
10061,45787,uo on floor,,carevue,inputevents_cv,,,,
10062,45791,left pleuracentesis,,carevue,outputevents,,,,
10068,45801,SimSC26,,carevue,inputevents_cv,Free Form Intake,,,
10069,45803,SC 30 PO,,carevue,inputevents_cv,Free Form Intake,,,
10070,45804,URINE OUTPUT-E.D.,,carevue,outputevents,,,,
10072,45807,7.7meqNaAce/0.5uhep,,carevue,inputevents_cv,Free Form Intake,,,
10073,45809,SC30 Po,,carevue,inputevents_cv,Free Form Intake,,,
10075,45812,hemoptysis,,carevue,outputevents,,,,
10079,45819,SC28PG,,carevue,inputevents_cv,Free Form Intake,,,
10080,45820,Neocate 28 PG,,carevue,inputevents_cv,Free Form Intake,,,
10081,45822,Vent drain,,carevue,outputevents,,,,
10084,45826,SSC26 NG,,carevue,inputevents_cv,Free Form Intake,,,
10085,45828,Hemo dialysis out,,carevue,outputevents,,,,
10088,45833,ns 15mmol na phos,,carevue,inputevents_cv,Free Form Intake,,,
10092,45838,PERITONEAL,,carevue,inputevents_cv,Free Form Intake,,,
10093,45839,partial exchange,,carevue,inputevents_cv,,,,
10094,45840,Peritoneal drain,,carevue,outputevents,,,,
10095,45841,bladder irrig/urine,,carevue,outputevents,,,,
10096,45842,"SC28,PO",,carevue,inputevents_cv,Free Form Intake,,,
10097,45843,Rectal,,carevue,inputevents_cv,,,,
10098,45844,vaginal fistula,,carevue,outputevents,,,,
10101,45847,nutren,,carevue,inputevents_cv,Free Form Intake,,,
10102,45848,SSC 26 po,,carevue,inputevents_cv,Free Form Intake,,,
10104,45850,BM + thick-it,,carevue,outputevents,Free Form Intake,,,
10105,45851,PLEURAL DRAIN,,carevue,outputevents,,,,
10106,45852,Paracentesis Site,,carevue,outputevents,,,,
10107,45853,Procainamide HCl,,carevue,inputevents_cv,Free Form Intake,,,
10108,45854,farr 2 ivf,,carevue,inputevents_cv,Free Form Intake,,,
10110,45856,PLASMA-LYTE,,carevue,inputevents_cv,Free Form Intake,,,
10111,45857,BM20 G-tube,,carevue,outputevents,Free Form Intake,,,
10112,45858,G-tube flush,,carevue,outputevents,Free Form Intake,,,
10115,45861,Thoracentesis Left,,carevue,outputevents,,,,
10117,45863,Ssc30,,carevue,inputevents_cv,Free Form Intake,,,
10118,45864,"BM24 w/neosure, GT",,carevue,outputevents,Free Form Intake,,,
10119,45865,replete w/ fiber,,carevue,inputevents_cv,Free Form Intake,,,
10122,45868,Neocate +rice cereal,,carevue,inputevents_cv,Free Form Intake,,,
10123,45869,labial drng,,carevue,outputevents,,,,
10124,45870,ns 1/2cc:1cc replace,,carevue,inputevents_cv,Free Form Intake,,,
10125,45871,N-acetylcysteine,,carevue,inputevents_cv,Free Form Intake,,,
10126,45872,tpa cc/hr,,carevue,inputevents_cv,Free Form Intake,,,
10129,45875,Neocate 26 Corn Oil,,carevue,inputevents_cv,Free Form Intake,,,
10130,45876,rituximab,,carevue,inputevents_cv,Free Form Intake,,,
10132,45878,cellsaver,,carevue,inputevents_cv,Free Form Intake,,,
10133,45879,BM28 w/HMF/MCT/BP po,,carevue,outputevents,Free Form Intake,,,
10134,45880,SSC28 po,,carevue,inputevents_cv,Free Form Intake,,,
10135,45881,SC 28cals PO,,carevue,inputevents_cv,Free Form Intake,,,
10136,45882,Thoracic angiocath,,carevue,inputevents_cv,,,,
10137,45883,chest tube #3,,carevue,outputevents,,,,
10139,45885,Pheresis Balance,,carevue,inputevents_cv,Free Form Intake,,,
10140,45886,IV IG,,carevue,inputevents_cv,Free Form Intake,,,
10141,45887,SC 30cals pg,,carevue,inputevents_cv,Free Form Intake,,,
10142,45888,Baricat taken out,,carevue,outputevents,,,,
10143,45889,Rituximab 50mg/31.2c,,carevue,inputevents_cv,Free Form Intake,,,
10145,45891,SSC25PG,,carevue,inputevents_cv,Free Form Intake,,,
10146,45893,Similac SC 26 PG,,carevue,inputevents_cv,Free Form Intake,,,
10148,45896,Similac SC 28 PG,,carevue,inputevents_cv,Free Form Intake,,,
10149,45897,Similac SC 28 PO,,carevue,inputevents_cv,Free Form Intake,,,
10150,45899,BM (thick & easy) PO,,carevue,outputevents,Free Form Intake,,,
10151,45900,sp. care 26 cal ng,,carevue,inputevents_cv,Free Form Intake,,,
10152,45902,SSC30NG,,carevue,inputevents_cv,Free Form Intake,,,
10153,45903,Similac SC 30 PG,,carevue,inputevents_cv,Free Form Intake,,,
10154,45905,Sim 20 (Rice) NG,,carevue,inputevents_cv,Free Form Intake,,,
10155,45906,Sim 20 (Rice) PO,,carevue,inputevents_cv,Free Form Intake,,,
10156,45908,Sim 20 (Thick) PO,,carevue,inputevents_cv,Free Form Intake,,,
10157,45909,SIM 26.,,carevue,inputevents_cv,Free Form Intake,,,
10158,45910,BM20NG+thick&easy,,carevue,outputevents,Free Form Intake,,,
10159,45912,R side pleuracent,,carevue,inputevents_cv,,,,
10160,45913,SC 28 PG,,carevue,inputevents_cv,Free Form Intake,,,
10161,45915,special care 26 PG,,carevue,inputevents_cv,Free Form Intake,,,
10162,45917,Special Care 28 PG,,carevue,inputevents_cv,Free Form Intake,,,
10163,45918,NS cc:cc OGT output,,carevue,outputevents,Free Form Intake,,,
10164,45920,BM26 (4HMF + 2MCT),,carevue,outputevents,Free Form Intake,,,
10165,45921,SC 26 Fe NG,,carevue,inputevents_cv,Free Form Intake,,,
10166,45922,Nutren pulm,,carevue,inputevents_cv,Free Form Intake,,,
10168,45926,Neocate 20,,carevue,inputevents_cv,Free Form Intake,,,
10169,45927,True Urine,,carevue,outputevents,,,,
10170,45928,TPN D8.5,,carevue,inputevents_cv,Free Form Intake,,,
10171,45930,TPN D13.5,,carevue,inputevents_cv,Free Form Intake,,,
10172,45931,Sim 20 PO,,carevue,inputevents_cv,Free Form Intake,,,
10174,45934,F2,,carevue,inputevents_cv,Free Form Intake,,,
10175,45936,SC28cals,,carevue,inputevents_cv,Free Form Intake,,,
10176,45937,po SSC 26,,carevue,inputevents_cv,Free Form Intake,,,
10177,45939,TPND9.5+Heparin,,carevue,inputevents_cv,Free Form Intake,,,
10178,45940,7.7meq NaAcet/100cc,,carevue,inputevents_cv,Free Form Intake,,,
10179,45942,sim26,,carevue,inputevents_cv,Free Form Intake,,,
10180,45943,acettlcysteine d5w,,carevue,inputevents_cv,Free Form Intake,,,
10181,45945,Special Care 28 NG,,carevue,inputevents_cv,Free Form Intake,,,
10182,45946,Sim 26,,carevue,inputevents_cv,Free Form Intake,,,
10183,45948,sc 28 po,,carevue,inputevents_cv,Free Form Intake,,,
10184,45949,SC28 NG,,carevue,inputevents_cv,Free Form Intake,,,
10185,45951,PND6,,carevue,inputevents_cv,Free Form Intake,,,
10186,45953,TPND9.3,,carevue,inputevents_cv,Free Form Intake,,,
10187,45954,7.7mEq NaAcetate h20,,carevue,inputevents_cv,Free Form Intake,,,
10188,45956,"mvi,thiam, folic d5w",,carevue,inputevents_cv,Free Form Intake,,,
10189,45958,26 cal SC,,carevue,inputevents_cv,Free Form Intake,,,
10190,45959,PE30 ng,,carevue,inputevents_cv,Free Form Intake,,,
10191,45961,PE30,,carevue,inputevents_cv,Free Form Intake,,,
10192,45962,SpecialCare26 PG,,carevue,inputevents_cv,Free Form Intake,,,
10193,45964,PE 30 PG,,carevue,inputevents_cv,Free Form Intake,,,
10194,45965,Neocate24 NG,,carevue,inputevents_cv,Free Form Intake,,,
10195,45967,foley,,carevue,inputevents_cv,,,,
10196,45968,farr 9 output,,carevue,outputevents,,,,
10197,45971,Skin drainage bags,,carevue,outputevents,,,,
10201,45978,12 reisman ivf,,carevue,inputevents_cv,Free Form Intake,,,
10202,45979,NaHcO3 150meq in D5W,,carevue,inputevents_cv,Free Form Intake,,,
10203,45981,PE26 NG,,carevue,inputevents_cv,Free Form Intake,,,
10204,45983,Pitocin/LR,,carevue,inputevents_cv,Free Form Intake,,,
10205,45984,PE 30,,carevue,inputevents_cv,Free Form Intake,,,
10206,45986,PE 30 PO,,carevue,inputevents_cv,Free Form Intake,,,
10207,45987,PE30 NG,,carevue,inputevents_cv,Free Form Intake,,,
10208,45989,NS Fluid Bolus,,carevue,inputevents_cv,Free Form Intake,,,
10209,45990,PE28 PO,,carevue,inputevents_cv,Free Form Intake,,,
10210,45992,OR Stool/NGT,,carevue,outputevents,,,,
10213,45997,PE28 PG,,carevue,inputevents_cv,Free Form Intake,,,
10214,45999,PE 28 PO,,carevue,inputevents_cv,Free Form Intake,,,
10216,46002,PE 26 cals NG,,carevue,inputevents_cv,Free Form Intake,,,
10217,46003,PE 26 cals PO,,carevue,inputevents_cv,Free Form Intake,,,
10218,46005,PE 26cals PO,,carevue,inputevents_cv,Free Form Intake,,,
10219,46006,PE 26 NG,,carevue,inputevents_cv,Free Form Intake,,,
10220,46008,PE 26 PO,,carevue,inputevents_cv,Free Form Intake,,,
10221,46009,PE32,,carevue,inputevents_cv,Free Form Intake,,,
10222,46011,30 mmol kphos/500ccw,,carevue,inputevents_cv,Free Form Intake,,,
10223,46012,CA GLUC CVVHDF,,carevue,inputevents_cv,Free Form Intake,,,
10224,46014,PANTOPRAZOLE GTT,,carevue,inputevents_cv,Free Form Intake,,,
10225,46015,PE26 PO,,carevue,inputevents_cv,Free Form Intake,,,
10226,46017,PE 30 FS NG,,carevue,inputevents_cv,Free Form Intake,,,
10227,46019,PE 30 NG,,carevue,inputevents_cv,Free Form Intake,,,
10228,46021,drainged from old HD,,carevue,outputevents,,,,
10230,46025,good start Fe,,carevue,inputevents_cv,Free Form Intake,,,
10231,46026,1/2 Na Acetate+ Hep,,carevue,inputevents_cv,Free Form Intake,,,
10234,46031,POTASS PHOS 15 MMOL,,carevue,inputevents_cv,Free Form Intake,,,
10235,46032,E28 (Concentrate),,carevue,inputevents_cv,Free Form Intake,,,
10236,46033,E 28 FS PO,,carevue,inputevents_cv,Free Form Intake,,,
10239,46036,E26 CONCENTRATE,,carevue,inputevents_cv,Free Form Intake,,,
10241,46038,FLEXISEAL,,carevue,inputevents_cv,,,,
10242,46039,from beverely hosp t,,carevue,inputevents_cv,Free Form Intake,,,
10243,46040,7.7meqNaAcetate+Hep,,carevue,inputevents_cv,Free Form Intake,,,
10244,46041,7.7 MEQ Na Acetate,,carevue,inputevents_cv,Free Form Intake,,,
10245,46042,PE 28 po,,carevue,inputevents_cv,Free Form Intake,,,
10246,46043,LLQ wound bag,,carevue,inputevents_cv,,,,
10247,46044,JP FLUSH,,carevue,outputevents,,,,
10248,46045,PE26 po,,carevue,inputevents_cv,Free Form Intake,,,
10249,46046,PE28,,carevue,inputevents_cv,Free Form Intake,,,
10250,46047,NA Acetate w/Heparin,,carevue,inputevents_cv,Free Form Intake,,,
10251,46048,PE30 OG,,carevue,inputevents_cv,Free Form Intake,,,
10254,46051,GoLYTELY,,carevue,inputevents_cv,Free Form Intake,,,
10255,46052,PE26,,carevue,inputevents_cv,Free Form Intake,,,
10256,46053,Kcl 40 meq in 1/2N/S,,carevue,inputevents_cv,Free Form Intake,,,
10257,46054,N/S + KPO4,,carevue,inputevents_cv,Free Form Intake,,,
10259,46449,GU output total,,carevue,outputevents,,,,
10261,46451,15.4 mEq Na Acetate,,carevue,inputevents_cv,Free Form Intake,,,
10263,46453,potassium 10/100,,carevue,inputevents_cv,Free Form Intake,,,
10264,46454,NS->JP::  CC:CC,,carevue,outputevents,Free Form Intake,,,
10265,46455,D5W +NaHcO3,,carevue,inputevents_cv,Free Form Intake,,,
10266,46456,Cath lab output,,carevue,outputevents,,,,
10267,46457,Golytely bowel prep,,carevue,inputevents_cv,Free Form Intake,,,
10268,46458,PN D 11.5,,carevue,inputevents_cv,Free Form Intake,,,
10270,46460,ACD-A,,carevue,inputevents_cv,Free Form Intake,,,
10271,46461,1/2CC/CCJT REPLETION,,carevue,inputevents_cv,Free Form Intake,,,
10272,46462,collection bag,,carevue,inputevents_cv,,,,
10274,46464,Hemodialysis OUT,,carevue,outputevents,,,,
10275,46465,PE32 NG,,carevue,inputevents_cv,Free Form Intake,,,
10276,46466,vac drainage.,,carevue,outputevents,,,,
10277,46467,Kphos 30mmol/44 mEq,,carevue,inputevents_cv,Free Form Intake,,,
10279,46469,cc/cc replacement JP,,carevue,outputevents,Free Form Intake,,,
10280,46470,Pe28,,carevue,inputevents_cv,Free Form Intake,,,
10281,46471,NGT out,,carevue,outputevents,,,,
10282,46472,pe28 ng,,carevue,inputevents_cv,Free Form Intake,,,
10283,46473,HD Ultrafiltrate,,carevue,outputevents,,,,
10286,46476,TPN D 8.5,,carevue,inputevents_cv,Free Form Intake,,,
10287,46477,pe26,,carevue,inputevents_cv,Free Form Intake,,,
10288,46478,JP #1,,carevue,outputevents,,,,
10289,46481,15mmol NaPhos.,,carevue,inputevents_cv,Free Form Intake,,,
10290,46482,NSS WITH 40 MEQ KCL,,carevue,inputevents_cv,Free Form Intake,,,
10291,46484,verapamil,,carevue,inputevents_cv,Free Form Intake,,,
10293,46487,PE 26 ng,,carevue,inputevents_cv,Free Form Intake,,,
10294,46488,PE 28 cals NG,,carevue,inputevents_cv,Free Form Intake,,,
10295,46490,Contrast Dye,,carevue,inputevents_cv,Free Form Intake,,,
10296,46492,Dexmedetomide,,carevue,inputevents_cv,Free Form Intake,,,
10297,46494,IR cerbral Fluid,,carevue,inputevents_cv,,,,
10298,46495,IR EBL,,carevue,inputevents_cv,,,,
10299,46497,Rectal EBL,,carevue,inputevents_cv,,,,
10300,46498,good start formula,,carevue,inputevents_cv,Free Form Intake,,,
10301,46500,7.7meqNaAcetate,,carevue,inputevents_cv,Free Form Intake,,,
10302,46501,H2O Bolus,,carevue,inputevents_cv,Free Form Intake,,,
10303,46503,BM via g-tube,,carevue,outputevents,Free Form Intake,,,
10304,46504,g-tube H2O flush,,carevue,outputevents,Free Form Intake,,,
10305,46506,penrose drain outpt,,carevue,outputevents,,,,
10306,46508,SW with 1/2 Na Ace,,carevue,inputevents_cv,Free Form Intake,,,
10307,46509,Tap Water Enema,,carevue,inputevents_cv,Free Form Intake,,,
10308,46510,"BM26 w/enfacare, GT",,carevue,outputevents,Free Form Intake,,,
10309,46511,Barium,,carevue,inputevents_cv,Free Form Intake,,,
10311,46514,PE26 cal PG,,carevue,inputevents_cv,Free Form Intake,,,
10312,46516,rescue flush,,carevue,inputevents_cv,Free Form Intake,,,
10313,46518,NS 4mECa .5K+ .5Hep,,carevue,inputevents_cv,Free Form Intake,,,
10314,46519,left pl tap,,carevue,outputevents,,,,
10315,46520,J-tube flush,,carevue,outputevents,Free Form Intake,,,
10316,46522,Pantoprazole 8mg/hr,,carevue,inputevents_cv,Free Form Intake,,,
10317,46523,OR paracentesis,,carevue,outputevents,,,,
10320,46528,Floor PO's,,carevue,inputevents_cv,Free Form Intake,,,
10321,46529,Floor crystalloid,,carevue,inputevents_cv,Free Form Intake,,,
10323,46532,Floor urine,,carevue,outputevents,,,,
10324,46534,Blake,,carevue,inputevents_cv,,,,
10327,46538,PD solution in,,carevue,inputevents_cv,Free Form Intake,,,
10330,46544,left arm drainage,,carevue,outputevents,,,,
10332,46546,"D10, 1/2NS",,carevue,inputevents_cv,Free Form Intake,,,
10333,46548,Pantoprazole gtt,,carevue,inputevents_cv,Free Form Intake,,,
10334,46550,K+ Phos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,
10335,46551,Wrist/groin drain,,carevue,outputevents,,,,
10336,46553,catrh lab ivf,,carevue,inputevents_cv,Free Form Intake,,,
10337,46554,Bumex,,carevue,inputevents_cv,Free Form Intake,,,
10339,46559,pantaprazole,,carevue,inputevents_cv,Free Form Intake,,,
10340,46560,Octrietide,,carevue,inputevents_cv,Free Form Intake,,,
10341,46562,NAPO4,,carevue,inputevents_cv,Free Form Intake,,,
10343,46565,pantoprazole mg/hr,,carevue,inputevents_cv,Free Form Intake,,,
10344,46566,abcess,,carevue,inputevents_cv,,,,
10345,46569,KCL 10meq/100ml,,carevue,inputevents_cv,Free Form Intake,,,
10346,46570,vassopressin,,carevue,inputevents_cv,Free Form Intake,,,
10347,46572,1/2 str Impact,,carevue,inputevents_cv,Free Form Intake,,,
10349,46575,GB drain,,carevue,outputevents,,,,
10351,46578,URINE OUTPUT-ER,,carevue,outputevents,,,,
10354,46582,Nutren pulm w/Bene,,carevue,inputevents_cv,Free Form Intake,,,
10356,46585,D5W with 150MEQ HCO3,,carevue,inputevents_cv,Free Form Intake,,,
10358,46588,Rescue line,,carevue,inputevents_cv,Free Form Intake,,,
10359,46590,Gastrografen,,carevue,inputevents_cv,Free Form Intake,,,
10360,46591,calcuim gluconate,,carevue,inputevents_cv,Free Form Intake,,,
10361,46593,"MULTIVIT ""BANANA""BAG",,carevue,inputevents_cv,Free Form Intake,,,
10362,46594,groin bag,,carevue,inputevents_cv,,,,
10363,46596,left arm bag #1,,carevue,inputevents_cv,,,,
10364,46598,right arm bag #1,,carevue,inputevents_cv,,,,
10365,46600,OR Plasmalyte,,carevue,inputevents_cv,Free Form Intake,,,
10367,46603,Sodium Citrate ml/hr,,carevue,inputevents_cv,Free Form Intake,,,
10368,46604,Angio Output,,carevue,outputevents,,,,
10370,46609,bupivacaine,,carevue,inputevents_cv,Free Form Intake,,,
10371,46610,Contrast,,carevue,inputevents_cv,Free Form Intake,,,
10372,46612,E.R. prbc,,carevue,inputevents_cv,Free Form Intake,,,
10373,46613,abd JP output,,carevue,outputevents,,,,
10376,46617,Plasmalyte A,,carevue,inputevents_cv,Free Form Intake,,,
10377,46619,JP#1superficial,,carevue,outputevents,,,,
10380,46624,Anti-thymocyte Glob,,carevue,inputevents_cv,Free Form Intake,,,
