"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"S1096XS","9062","10000",1,0,0,0,0
"S1097XA","9108","10000",1,0,0,0,0
"S1097XD","V5889","10000",1,0,0,0,0
"S1097XS","9062","10000",1,0,0,0,0
"S11011A","87401","10000",1,0,0,0,0
"S11011D","V5889","10000",1,0,0,0,0
"S11011S","9060","10000",1,0,0,0,0
"S11012A","87411","10000",1,0,0,0,0
"S11012D","V5889","10000",1,0,0,0,0
"S11012S","9060","10000",1,0,0,0,0
"S11013A","87401","10000",1,0,0,0,0
"S11013D","V5889","10000",1,0,0,0,0
"S11013S","9060","10000",1,0,0,0,0
"S11014A","87411","10000",1,0,0,0,0
"S11014D","V5889","10000",1,0,0,0,0
"S11014S","9060","10000",1,0,0,0,0
"S11015A","87401","10000",1,0,0,0,0
"S11015D","V5889","10000",1,0,0,0,0
"S11015S","9060","10000",1,0,0,0,0
"S11019A","87401","10000",1,0,0,0,0
"S11019D","V5889","10000",1,0,0,0,0
"S11019S","9060","10000",1,0,0,0,0
"S11021A","87402","10000",1,0,0,0,0
"S11021D","V5889","10000",1,0,0,0,0
"S11021S","9060","10000",1,0,0,0,0
"S11022A","87412","10000",1,0,0,0,0
"S11022D","V5889","10000",1,0,0,0,0
"S11022S","9060","10000",1,0,0,0,0
"S11023A","87402","10000",1,0,0,0,0
"S11023D","V5889","10000",1,0,0,0,0
"S11023S","9060","10000",1,0,0,0,0
"S11024A","87412","10000",1,0,0,0,0
"S11024D","V5889","10000",1,0,0,0,0
"S11024S","9060","10000",1,0,0,0,0
"S11025A","87402","10000",1,0,0,0,0
"S11025D","V5889","10000",1,0,0,0,0
"S11025S","9060","10000",1,0,0,0,0
"S11029A","87402","10000",1,0,0,0,0
"S11029D","V5889","10000",1,0,0,0,0
"S11029S","9060","10000",1,0,0,0,0
"S11031A","87401","10000",1,0,0,0,0
"S11031D","V5889","10000",1,0,0,0,0
"S11031S","9060","10000",1,0,0,0,0
"S11032A","87411","10000",1,0,0,0,0
"S11032D","V5889","10000",1,0,0,0,0
"S11032S","9060","10000",1,0,0,0,0
"S11033A","87401","10000",1,0,0,0,0
"S11033D","V5889","10000",1,0,0,0,0
"S11033S","9060","10000",1,0,0,0,0
"S11034A","87411","10000",1,0,0,0,0
"S11034D","V5889","10000",1,0,0,0,0
"S11034S","9060","10000",1,0,0,0,0
"S11035A","87401","10000",1,0,0,0,0
"S11035D","V5889","10000",1,0,0,0,0
"S11035S","9060","10000",1,0,0,0,0
"S11039A","87401","10000",1,0,0,0,0
"S11039D","V5889","10000",1,0,0,0,0
"S11039S","9060","10000",1,0,0,0,0
"S1110XA","8742","10000",1,0,0,0,0
"S1110XD","V5889","10000",1,0,0,0,0
"S1110XS","9060","10000",1,0,0,0,0
"S1111XA","8742","10000",1,0,0,0,0
"S1111XD","V5889","10000",1,0,0,0,0
"S1111XS","9060","10000",1,0,0,0,0
"S1112XA","8743","10000",1,0,0,0,0
"S1112XD","V5889","10000",1,0,0,0,0
"S1112XS","9060","10000",1,0,0,0,0
"S1113XA","8742","10000",1,0,0,0,0
"S1113XD","V5889","10000",1,0,0,0,0
"S1113XS","9060","10000",1,0,0,0,0
"S1114XA","8743","10000",1,0,0,0,0
"S1114XD","V5889","10000",1,0,0,0,0
"S1114XS","9060","10000",1,0,0,0,0
"S1115XA","8742","10000",1,0,0,0,0
"S1115XD","V5889","10000",1,0,0,0,0
"S1115XS","9060","10000",1,0,0,0,0
"S1120XA","8744","10000",1,0,0,0,0
"S1120XD","V5889","10000",1,0,0,0,0
"S1120XS","9060","10000",1,0,0,0,0
"S1121XA","8744","10000",1,0,0,0,0
"S1121XD","V5889","10000",1,0,0,0,0
"S1121XS","9060","10000",1,0,0,0,0
"S1122XA","8745","10000",1,0,0,0,0
"S1122XD","V5889","10000",1,0,0,0,0
"S1122XS","9060","10000",1,0,0,0,0
"S1123XA","8744","10000",1,0,0,0,0
"S1123XD","V5889","10000",1,0,0,0,0
"S1123XS","9060","10000",1,0,0,0,0
"S1124XA","8745","10000",1,0,0,0,0
"S1124XD","V5889","10000",1,0,0,0,0
"S1124XS","9060","10000",1,0,0,0,0
"S1125XA","8744","10000",1,0,0,0,0
"S1125XD","V5889","10000",1,0,0,0,0
"S1125XS","9060","10000",1,0,0,0,0
"S1180XA","8748","10000",1,0,0,0,0
"S1180XD","V5889","10000",1,0,0,0,0
"S1180XS","9060","10000",1,0,0,0,0
"S1181XA","8748","10000",1,0,0,0,0
"S1181XD","V5889","10000",1,0,0,0,0
"S1181XS","9060","10000",1,0,0,0,0
"S1182XA","8749","10000",1,0,0,0,0
"S1182XD","V5889","10000",1,0,0,0,0
"S1182XS","9060","10000",1,0,0,0,0
"S1183XA","8748","10000",1,0,0,0,0
"S1183XD","V5889","10000",1,0,0,0,0
"S1183XS","9060","10000",1,0,0,0,0
"S1184XA","8749","10000",1,0,0,0,0
"S1184XD","V5889","10000",1,0,0,0,0
"S1184XS","9060","10000",1,0,0,0,0
"S1185XA","8748","10000",1,0,0,0,0
"S1185XD","V5889","10000",1,0,0,0,0
"S1185XS","9060","10000",1,0,0,0,0
"S1189XA","8748","10000",1,0,0,0,0
"S1189XD","V5889","10000",1,0,0,0,0
"S1189XS","9060","10000",1,0,0,0,0
"S1190XA","8748","10000",1,0,0,0,0
"S1190XD","V5889","10000",1,0,0,0,0
"S1190XS","9060","10000",1,0,0,0,0
"S1191XA","8748","10000",1,0,0,0,0
"S1191XD","V5889","10000",1,0,0,0,0
"S1191XS","9060","10000",1,0,0,0,0
"S1192XA","8749","10000",1,0,0,0,0
"S1192XD","V5889","10000",1,0,0,0,0
"S1192XS","9060","10000",1,0,0,0,0
"S1193XA","8748","10000",1,0,0,0,0
"S1193XD","V5889","10000",1,0,0,0,0
"S1193XS","9060","10000",1,0,0,0,0
"S1194XA","8749","10000",1,0,0,0,0
"S1194XD","V5889","10000",1,0,0,0,0
"S1194XS","9060","10000",1,0,0,0,0
"S1195XA","8748","10000",1,0,0,0,0
"S1195XD","V5889","10000",1,0,0,0,0
"S1195XS","9060","10000",1,0,0,0,0
"S12000A","80501","10000",1,0,0,0,0
"S12000B","80511","10000",1,0,0,0,0
"S12000D","V5417","10000",1,0,0,0,0
"S12000G","V5417","10000",1,0,0,0,0
"S12000K","73382","10000",1,0,0,0,0
"S12000S","9051","10000",1,0,0,0,0
"S12001A","80501","10000",1,0,0,0,0
"S12001B","80511","10000",1,0,0,0,0
"S12001D","V5417","10000",1,0,0,0,0
"S12001G","V5417","10000",1,0,0,0,0
"S12001K","73382","10000",1,0,0,0,0
"S12001S","9051","10000",1,0,0,0,0
"S1201XA","80501","10000",1,0,0,0,0
"S1201XB","80511","10000",1,0,0,0,0
"S1201XD","V5417","10000",1,0,0,0,0
"S1201XG","V5417","10000",1,0,0,0,0
"S1201XK","73382","10000",1,0,0,0,0
"S1201XS","9051","10000",1,0,0,0,0
"S1202XA","80501","10000",1,0,0,0,0
"S1202XB","80511","10000",1,0,0,0,0
"S1202XD","V5417","10000",1,0,0,0,0
"S1202XG","V5417","10000",1,0,0,0,0
"S1202XK","73382","10000",1,0,0,0,0
"S1202XS","9051","10000",1,0,0,0,0
"S12030A","80501","10000",1,0,0,0,0
"S12030B","80511","10000",1,0,0,0,0
"S12030D","V5417","10000",1,0,0,0,0
"S12030G","V5417","10000",1,0,0,0,0
"S12030K","73382","10000",1,0,0,0,0
"S12030S","9051","10000",1,0,0,0,0
"S12031A","80501","10000",1,0,0,0,0
"S12031B","80511","10000",1,0,0,0,0
"S12031D","V5417","10000",1,0,0,0,0
"S12031G","V5417","10000",1,0,0,0,0
"S12031K","73382","10000",1,0,0,0,0
"S12031S","9051","10000",1,0,0,0,0
"S12040A","80501","10000",1,0,0,0,0
"S12040B","80511","10000",1,0,0,0,0
"S12040D","V5417","10000",1,0,0,0,0
"S12040G","V5417","10000",1,0,0,0,0
"S12040K","73382","10000",1,0,0,0,0
"S12040S","9051","10000",1,0,0,0,0
"S12041A","80501","10000",1,0,0,0,0
"S12041B","80511","10000",1,0,0,0,0
"S12041D","V5417","10000",1,0,0,0,0
"S12041G","V5417","10000",1,0,0,0,0
"S12041K","73382","10000",1,0,0,0,0
"S12041S","9051","10000",1,0,0,0,0
"S12090A","80501","10000",1,0,0,0,0
"S12090B","80511","10000",1,0,0,0,0
"S12090D","V5417","10000",1,0,0,0,0
"S12090G","V5417","10000",1,0,0,0,0
"S12090K","73382","10000",1,0,0,0,0
"S12090S","9051","10000",1,0,0,0,0
"S12091A","80501","10000",1,0,0,0,0
"S12091B","80511","10000",1,0,0,0,0
"S12091D","V5417","10000",1,0,0,0,0
"S12091G","V5417","10000",1,0,0,0,0
"S12091K","73382","10000",1,0,0,0,0
"S12091S","9051","10000",1,0,0,0,0
"S12100A","80502","10000",1,0,0,0,0
"S12100B","80512","10000",1,0,0,0,0
"S12100D","V5417","10000",1,0,0,0,0
"S12100G","V5417","10000",1,0,0,0,0
"S12100K","73382","10000",1,0,0,0,0
"S12100S","9051","10000",1,0,0,0,0
"S12101A","80502","10000",1,0,0,0,0
"S12101B","80512","10000",1,0,0,0,0
"S12101D","V5417","10000",1,0,0,0,0
"S12101G","V5417","10000",1,0,0,0,0
"S12101K","73382","10000",1,0,0,0,0
"S12101S","9051","10000",1,0,0,0,0
"S12110A","80502","10000",1,0,0,0,0
"S12110B","80512","10000",1,0,0,0,0
"S12110D","V5417","10000",1,0,0,0,0
"S12110G","V5417","10000",1,0,0,0,0
"S12110K","73382","10000",1,0,0,0,0
"S12110S","9051","10000",1,0,0,0,0
"S12111A","80502","10000",1,0,0,0,0
"S12111B","80512","10000",1,0,0,0,0
"S12111D","V5417","10000",1,0,0,0,0
"S12111G","V5417","10000",1,0,0,0,0
"S12111K","73382","10000",1,0,0,0,0
"S12111S","9051","10000",1,0,0,0,0
"S12112A","80502","10000",1,0,0,0,0
"S12112B","80512","10000",1,0,0,0,0
"S12112D","V5417","10000",1,0,0,0,0
"S12112G","V5417","10000",1,0,0,0,0
"S12112K","73382","10000",1,0,0,0,0
"S12112S","9051","10000",1,0,0,0,0
"S12120A","80502","10000",1,0,0,0,0
"S12120B","80512","10000",1,0,0,0,0
"S12120D","V5417","10000",1,0,0,0,0
"S12120G","V5417","10000",1,0,0,0,0
"S12120K","73382","10000",1,0,0,0,0
"S12120S","9051","10000",1,0,0,0,0
"S12121A","80502","10000",1,0,0,0,0
"S12121B","80512","10000",1,0,0,0,0
"S12121D","V5417","10000",1,0,0,0,0
"S12121G","V5417","10000",1,0,0,0,0
"S12121K","73382","10000",1,0,0,0,0
"S12121S","9051","10000",1,0,0,0,0
"S12130A","80502","10000",1,0,0,0,0
"S12130B","80512","10000",1,0,0,0,0
"S12130D","V5417","10000",1,0,0,0,0
"S12130G","V5417","10000",1,0,0,0,0
"S12130K","73382","10000",1,0,0,0,0
"S12130S","9051","10000",1,0,0,0,0
"S12131A","80502","10000",1,0,0,0,0
"S12131B","80512","10000",1,0,0,0,0
"S12131D","V5417","10000",1,0,0,0,0
"S12131G","V5417","10000",1,0,0,0,0
"S12131K","73382","10000",1,0,0,0,0
"S12131S","9051","10000",1,0,0,0,0
"S1214XA","80502","10000",1,0,0,0,0
"S1214XB","80512","10000",1,0,0,0,0
"S1214XD","V5417","10000",1,0,0,0,0
"S1214XG","V5417","10000",1,0,0,0,0
"S1214XK","73382","10000",1,0,0,0,0
"S1214XS","9051","10000",1,0,0,0,0
"S12150A","80502","10000",1,0,0,0,0
"S12150B","80512","10000",1,0,0,0,0
"S12150D","V5417","10000",1,0,0,0,0
"S12150G","V5417","10000",1,0,0,0,0
"S12150K","73382","10000",1,0,0,0,0
"S12150S","9051","10000",1,0,0,0,0
"S12151A","80502","10000",1,0,0,0,0
"S12151B","80512","10000",1,0,0,0,0
"S12151D","V5417","10000",1,0,0,0,0
"S12151G","V5417","10000",1,0,0,0,0
"S12151K","73382","10000",1,0,0,0,0
"S12151S","9051","10000",1,0,0,0,0
"S12190A","80502","10000",1,0,0,0,0
"S12190B","80512","10000",1,0,0,0,0
"S12190D","V5417","10000",1,0,0,0,0
"S12190G","V5417","10000",1,0,0,0,0
"S12190K","73382","10000",1,0,0,0,0
"S12190S","9051","10000",1,0,0,0,0
"S12191A","80502","10000",1,0,0,0,0
"S12191B","80512","10000",1,0,0,0,0
"S12191D","V5417","10000",1,0,0,0,0
"S12191G","V5417","10000",1,0,0,0,0
"S12191K","73382","10000",1,0,0,0,0
"S12191S","9051","10000",1,0,0,0,0
"S12200A","80503","10000",1,0,0,0,0
"S12200B","80513","10000",1,0,0,0,0
"S12200D","V5417","10000",1,0,0,0,0
"S12200G","V5417","10000",1,0,0,0,0
"S12200K","73382","10000",1,0,0,0,0
"S12200S","9051","10000",1,0,0,0,0
"S12201A","80503","10000",1,0,0,0,0
"S12201B","80513","10000",1,0,0,0,0
"S12201D","V5417","10000",1,0,0,0,0
"S12201G","V5417","10000",1,0,0,0,0
"S12201K","73382","10000",1,0,0,0,0
"S12201S","9051","10000",1,0,0,0,0
"S12230A","80503","10000",1,0,0,0,0
"S12230B","80513","10000",1,0,0,0,0
"S12230D","V5417","10000",1,0,0,0,0
"S12230G","V5417","10000",1,0,0,0,0
"S12230K","73382","10000",1,0,0,0,0
"S12230S","9051","10000",1,0,0,0,0
"S12231A","80503","10000",1,0,0,0,0
"S12231B","80513","10000",1,0,0,0,0
"S12231D","V5417","10000",1,0,0,0,0
"S12231G","V5417","10000",1,0,0,0,0
"S12231K","73382","10000",1,0,0,0,0
"S12231S","9051","10000",1,0,0,0,0
"S1224XA","80503","10000",1,0,0,0,0
"S1224XB","80513","10000",1,0,0,0,0
"S1224XD","V5417","10000",1,0,0,0,0
"S1224XG","V5417","10000",1,0,0,0,0
"S1224XK","73382","10000",1,0,0,0,0
"S1224XS","9051","10000",1,0,0,0,0
"S12250A","80503","10000",1,0,0,0,0
"S12250B","80513","10000",1,0,0,0,0
"S12250D","V5417","10000",1,0,0,0,0
"S12250G","V5417","10000",1,0,0,0,0
"S12250K","73382","10000",1,0,0,0,0
"S12250S","9051","10000",1,0,0,0,0
"S12251A","80503","10000",1,0,0,0,0
"S12251B","80513","10000",1,0,0,0,0
"S12251D","V5417","10000",1,0,0,0,0
"S12251G","V5417","10000",1,0,0,0,0
"S12251K","73382","10000",1,0,0,0,0
"S12251S","9051","10000",1,0,0,0,0
"S12290A","80503","10000",1,0,0,0,0
"S12290B","80513","10000",1,0,0,0,0
"S12290D","V5417","10000",1,0,0,0,0
"S12290G","V5417","10000",1,0,0,0,0
"S12290K","73382","10000",1,0,0,0,0
"S12290S","9051","10000",1,0,0,0,0
"S12291A","80503","10000",1,0,0,0,0
"S12291B","80513","10000",1,0,0,0,0
"S12291D","V5417","10000",1,0,0,0,0
"S12291G","V5417","10000",1,0,0,0,0
"S12291K","73382","10000",1,0,0,0,0
"S12291S","9051","10000",1,0,0,0,0
"S12300A","80504","10000",1,0,0,0,0
"S12300B","80514","10000",1,0,0,0,0
"S12300D","V5417","10000",1,0,0,0,0
"S12300G","V5417","10000",1,0,0,0,0
"S12300K","73382","10000",1,0,0,0,0
"S12300S","9051","10000",1,0,0,0,0
"S12301A","80504","10000",1,0,0,0,0
"S12301B","80514","10000",1,0,0,0,0
"S12301D","V5417","10000",1,0,0,0,0
"S12301G","V5417","10000",1,0,0,0,0
"S12301K","73382","10000",1,0,0,0,0
"S12301S","9051","10000",1,0,0,0,0
"S12330A","80504","10000",1,0,0,0,0
"S12330B","80514","10000",1,0,0,0,0
"S12330D","V5417","10000",1,0,0,0,0
"S12330G","V5417","10000",1,0,0,0,0
"S12330K","73382","10000",1,0,0,0,0
"S12330S","9051","10000",1,0,0,0,0
"S12331A","80504","10000",1,0,0,0,0
"S12331B","80514","10000",1,0,0,0,0
"S12331D","V5417","10000",1,0,0,0,0
"S12331G","V5417","10000",1,0,0,0,0
"S12331K","73382","10000",1,0,0,0,0
"S12331S","9051","10000",1,0,0,0,0
"S1234XA","80504","10000",1,0,0,0,0
"S1234XB","80514","10000",1,0,0,0,0
"S1234XD","V5417","10000",1,0,0,0,0
"S1234XG","V5417","10000",1,0,0,0,0
"S1234XK","73382","10000",1,0,0,0,0
"S1234XS","9051","10000",1,0,0,0,0
"S12350A","80504","10000",1,0,0,0,0
"S12350B","80514","10000",1,0,0,0,0
"S12350D","V5417","10000",1,0,0,0,0
"S12350G","V5417","10000",1,0,0,0,0
"S12350K","73382","10000",1,0,0,0,0
"S12350S","9051","10000",1,0,0,0,0
"S12351A","80504","10000",1,0,0,0,0
"S12351B","80514","10000",1,0,0,0,0
"S12351D","V5417","10000",1,0,0,0,0
"S12351G","V5417","10000",1,0,0,0,0
"S12351K","73382","10000",1,0,0,0,0
"S12351S","9051","10000",1,0,0,0,0
"S12390A","80504","10000",1,0,0,0,0
"S12390B","80514","10000",1,0,0,0,0
"S12390D","V5417","10000",1,0,0,0,0
"S12390G","V5417","10000",1,0,0,0,0
"S12390K","73382","10000",1,0,0,0,0
"S12390S","9051","10000",1,0,0,0,0
"S12391A","80504","10000",1,0,0,0,0
"S12391B","80514","10000",1,0,0,0,0
"S12391D","V5417","10000",1,0,0,0,0
"S12391G","V5417","10000",1,0,0,0,0
"S12391K","73382","10000",1,0,0,0,0
"S12391S","9051","10000",1,0,0,0,0
"S12400A","80505","10000",1,0,0,0,0
"S12400B","80515","10000",1,0,0,0,0
"S12400D","V5417","10000",1,0,0,0,0
"S12400G","V5417","10000",1,0,0,0,0
"S12400K","73382","10000",1,0,0,0,0
"S12400S","9051","10000",1,0,0,0,0
"S12401A","80505","10000",1,0,0,0,0
"S12401B","80515","10000",1,0,0,0,0
"S12401D","V5417","10000",1,0,0,0,0
"S12401G","V5417","10000",1,0,0,0,0
"S12401K","73382","10000",1,0,0,0,0
"S12401S","9051","10000",1,0,0,0,0
"S12430A","80505","10000",1,0,0,0,0
"S12430B","80515","10000",1,0,0,0,0
"S12430D","V5417","10000",1,0,0,0,0
"S12430G","V5417","10000",1,0,0,0,0
"S12430K","73382","10000",1,0,0,0,0
"S12430S","9051","10000",1,0,0,0,0
"S12431A","80505","10000",1,0,0,0,0
"S12431B","80515","10000",1,0,0,0,0
"S12431D","V5417","10000",1,0,0,0,0
"S12431G","V5417","10000",1,0,0,0,0
"S12431K","73382","10000",1,0,0,0,0
"S12431S","9051","10000",1,0,0,0,0
"S1244XA","80505","10000",1,0,0,0,0
"S1244XB","80515","10000",1,0,0,0,0
"S1244XD","V5417","10000",1,0,0,0,0
"S1244XG","V5417","10000",1,0,0,0,0
"S1244XK","73382","10000",1,0,0,0,0
"S1244XS","9051","10000",1,0,0,0,0
"S12450A","80505","10000",1,0,0,0,0
"S12450B","80515","10000",1,0,0,0,0
"S12450D","V5417","10000",1,0,0,0,0
"S12450G","V5417","10000",1,0,0,0,0
"S12450K","73382","10000",1,0,0,0,0
"S12450S","9051","10000",1,0,0,0,0
"S12451A","80505","10000",1,0,0,0,0
"S12451B","80515","10000",1,0,0,0,0
"S12451D","V5417","10000",1,0,0,0,0
"S12451G","V5417","10000",1,0,0,0,0
"S12451K","73382","10000",1,0,0,0,0
"S12451S","9051","10000",1,0,0,0,0
"S12490A","80505","10000",1,0,0,0,0
"S12490B","80515","10000",1,0,0,0,0
"S12490D","V5417","10000",1,0,0,0,0
"S12490G","V5417","10000",1,0,0,0,0
"S12490K","73382","10000",1,0,0,0,0
"S12490S","9051","10000",1,0,0,0,0
"S12491A","80505","10000",1,0,0,0,0
"S12491B","80515","10000",1,0,0,0,0
"S12491D","V5417","10000",1,0,0,0,0
"S12491G","V5417","10000",1,0,0,0,0
"S12491K","73382","10000",1,0,0,0,0
"S12491S","9051","10000",1,0,0,0,0
"S12500A","80506","10000",1,0,0,0,0
"S12500B","80516","10000",1,0,0,0,0
"S12500D","V5417","10000",1,0,0,0,0
"S12500G","V5417","10000",1,0,0,0,0
"S12500K","73382","10000",1,0,0,0,0
"S12500S","9051","10000",1,0,0,0,0
"S12501A","80506","10000",1,0,0,0,0
"S12501B","80516","10000",1,0,0,0,0
"S12501D","V5417","10000",1,0,0,0,0
"S12501G","V5417","10000",1,0,0,0,0
"S12501K","73382","10000",1,0,0,0,0
"S12501S","9051","10000",1,0,0,0,0
"S12530A","80506","10000",1,0,0,0,0
"S12530B","80516","10000",1,0,0,0,0
"S12530D","V5417","10000",1,0,0,0,0
"S12530G","V5417","10000",1,0,0,0,0
"S12530K","73382","10000",1,0,0,0,0
"S12530S","9051","10000",1,0,0,0,0
"S12531A","80506","10000",1,0,0,0,0
"S12531B","80516","10000",1,0,0,0,0
"S12531D","V5417","10000",1,0,0,0,0
"S12531G","V5417","10000",1,0,0,0,0
"S12531K","73382","10000",1,0,0,0,0
"S12531S","9051","10000",1,0,0,0,0
"S1254XA","80506","10000",1,0,0,0,0
"S1254XB","80516","10000",1,0,0,0,0
"S1254XD","V5417","10000",1,0,0,0,0
"S1254XG","V5417","10000",1,0,0,0,0
"S1254XK","73382","10000",1,0,0,0,0
"S1254XS","9051","10000",1,0,0,0,0
"S12550A","80506","10000",1,0,0,0,0
"S12550B","80516","10000",1,0,0,0,0
"S12550D","V5417","10000",1,0,0,0,0
"S12550G","V5417","10000",1,0,0,0,0
"S12550K","73382","10000",1,0,0,0,0
"S12550S","9051","10000",1,0,0,0,0
"S12551A","80506","10000",1,0,0,0,0
"S12551B","80516","10000",1,0,0,0,0
"S12551D","V5417","10000",1,0,0,0,0
"S12551G","V5417","10000",1,0,0,0,0
"S12551K","73382","10000",1,0,0,0,0
"S12551S","9051","10000",1,0,0,0,0
"S12590A","80506","10000",1,0,0,0,0
"S12590B","80516","10000",1,0,0,0,0
"S12590D","V5417","10000",1,0,0,0,0
"S12590G","V5417","10000",1,0,0,0,0
"S12590K","73382","10000",1,0,0,0,0
"S12590S","9051","10000",1,0,0,0,0
"S12591A","80506","10000",1,0,0,0,0
"S12591B","80516","10000",1,0,0,0,0
"S12591D","V5417","10000",1,0,0,0,0
"S12591G","V5417","10000",1,0,0,0,0
"S12591K","73382","10000",1,0,0,0,0
"S12591S","9051","10000",1,0,0,0,0
"S12600A","80507","10000",1,0,0,0,0
"S12600B","80517","10000",1,0,0,0,0
"S12600D","V5417","10000",1,0,0,0,0
"S12600G","V5417","10000",1,0,0,0,0
"S12600K","73382","10000",1,0,0,0,0
"S12600S","9051","10000",1,0,0,0,0
"S12601A","80507","10000",1,0,0,0,0
"S12601B","80517","10000",1,0,0,0,0
"S12601D","V5417","10000",1,0,0,0,0
"S12601G","V5417","10000",1,0,0,0,0
"S12601K","73382","10000",1,0,0,0,0
"S12601S","9051","10000",1,0,0,0,0
"S12630A","80507","10000",1,0,0,0,0
"S12630B","80517","10000",1,0,0,0,0
"S12630D","V5417","10000",1,0,0,0,0
"S12630G","V5417","10000",1,0,0,0,0
"S12630K","73382","10000",1,0,0,0,0
"S12630S","9051","10000",1,0,0,0,0
"S12631A","80507","10000",1,0,0,0,0
"S12631B","80517","10000",1,0,0,0,0
"S12631D","V5417","10000",1,0,0,0,0
"S12631G","V5417","10000",1,0,0,0,0
"S12631K","73382","10000",1,0,0,0,0
"S12631S","9051","10000",1,0,0,0,0
"S1264XA","80507","10000",1,0,0,0,0
"S1264XB","80517","10000",1,0,0,0,0
"S1264XD","V5417","10000",1,0,0,0,0
"S1264XG","V5417","10000",1,0,0,0,0
"S1264XK","73382","10000",1,0,0,0,0
"S1264XS","9051","10000",1,0,0,0,0
"S12650A","80507","10000",1,0,0,0,0
"S12650B","80517","10000",1,0,0,0,0
"S12650D","V5417","10000",1,0,0,0,0
"S12650G","V5417","10000",1,0,0,0,0
"S12650K","73382","10000",1,0,0,0,0
"S12650S","9051","10000",1,0,0,0,0
"S12651A","80507","10000",1,0,0,0,0
"S12651B","80517","10000",1,0,0,0,0
"S12651D","V5417","10000",1,0,0,0,0
"S12651G","V5417","10000",1,0,0,0,0
"S12651K","73382","10000",1,0,0,0,0
"S12651S","9051","10000",1,0,0,0,0
"S12690A","80507","10000",1,0,0,0,0
"S12690B","80517","10000",1,0,0,0,0
"S12690D","V5417","10000",1,0,0,0,0
"S12690G","V5417","10000",1,0,0,0,0
"S12690K","73382","10000",1,0,0,0,0
"S12690S","9051","10000",1,0,0,0,0
"S12691A","80507","10000",1,0,0,0,0
"S12691B","80517","10000",1,0,0,0,0
"S12691D","V5417","10000",1,0,0,0,0
"S12691G","V5417","10000",1,0,0,0,0
"S12691K","73382","10000",1,0,0,0,0
"S12691S","9051","10000",1,0,0,0,0
"S128XXA","8075","10000",1,0,0,0,0
"S128XXD","V5419","10000",1,0,0,0,0
"S128XXS","9051","10000",1,0,0,0,0
"S129XXA","80500","10000",1,0,0,0,0
"S129XXD","V5417","10000",1,0,0,0,0
"S129XXS","9051","10000",1,0,0,0,0
"S130XXA","83900","10000",1,0,0,0,0
"S130XXD","V5889","10000",1,0,0,0,0
"S130XXS","9056","10000",1,0,0,0,0
"S13100A","83900","10000",1,0,0,0,0
"S13100A","83908","10000",1,0,0,0,0
"S13100D","V5889","10000",1,0,0,0,0
"S13100S","9056","10000",1,0,0,0,0
"S13101A","83900","10000",1,0,0,0,0
"S13101A","83908","10000",1,0,0,0,0
"S13101D","V5889","10000",1,0,0,0,0
"S13101S","9056","10000",1,0,0,0,0
"S13110A","83901","10000",1,0,0,0,0
"S13110D","V5889","10000",1,0,0,0,0
"S13110S","9056","10000",1,0,0,0,0
"S13111A","83901","10000",1,0,0,0,0
"S13111D","V5889","10000",1,0,0,0,0
"S13111S","9056","10000",1,0,0,0,0
"S13120A","83902","10000",1,0,0,0,0
"S13120D","V5889","10000",1,0,0,0,0
"S13120S","9056","10000",1,0,0,0,0
"S13121A","83902","10000",1,0,0,0,0
"S13121D","V5889","10000",1,0,0,0,0
"S13121S","9056","10000",1,0,0,0,0
"S13130A","83903","10000",1,0,0,0,0
"S13130D","V5889","10000",1,0,0,0,0
"S13130S","9056","10000",1,0,0,0,0
"S13131A","83903","10000",1,0,0,0,0
"S13131D","V5889","10000",1,0,0,0,0
"S13131S","9056","10000",1,0,0,0,0
"S13140A","83904","10000",1,0,0,0,0
"S13140D","V5889","10000",1,0,0,0,0
"S13140S","9056","10000",1,0,0,0,0
"S13141A","83904","10000",1,0,0,0,0
"S13141D","V5889","10000",1,0,0,0,0
"S13141S","9056","10000",1,0,0,0,0
"S13150A","83905","10000",1,0,0,0,0
"S13150D","V5889","10000",1,0,0,0,0
"S13150S","9056","10000",1,0,0,0,0
"S13151A","83905","10000",1,0,0,0,0
"S13151D","V5889","10000",1,0,0,0,0
"S13151S","9056","10000",1,0,0,0,0
"S13160A","83906","10000",1,0,0,0,0
"S13160D","V5889","10000",1,0,0,0,0
"S13160S","9056","10000",1,0,0,0,0
"S13161A","83906","10000",1,0,0,0,0
"S13161D","V5889","10000",1,0,0,0,0
"S13161S","9056","10000",1,0,0,0,0
"S13170A","83907","10000",1,0,0,0,0
"S13170D","V5889","10000",1,0,0,0,0
"S13170S","9056","10000",1,0,0,0,0
"S13171A","83907","10000",1,0,0,0,0
"S13171D","V5889","10000",1,0,0,0,0
"S13171S","9056","10000",1,0,0,0,0
"S13180A","83907","10000",1,0,0,0,0
"S13180D","V5889","10000",1,0,0,0,0
"S13180S","9056","10000",1,0,0,0,0
"S13181A","83907","10000",1,0,0,0,0
"S13181D","V5889","10000",1,0,0,0,0
"S13181S","9056","10000",1,0,0,0,0
"S1320XA","83900","10000",1,0,0,0,0
"S1320XD","V5889","10000",1,0,0,0,0
"S1320XS","9056","10000",1,0,0,0,0
"S1329XA","83900","10000",1,0,0,0,0
"S1329XD","V5889","10000",1,0,0,0,0
"S1329XS","9056","10000",1,0,0,0,0
